Date,Workout,Result,Prescribed,Pukie,Work performed,Work time,Formatted Result,Notes,Description
2017-01-27,CrossFit Games Open 15.4,80,true,false,46534,480000,80 reps,2 puzzle pads,"AMReps in 8 mins:
3 Handstand Push-ups | 3 reps
3 Cleans, 185 lbs | 3 reps
6 Handstand Push-ups | 6 reps
3 Cleans, 185 lbs | 3 reps
9 Handstand Push-ups | 9 reps
3 Cleans, 185 lbs | 3 reps
12 Handstand Push-ups | 12 reps
6 Cleans, 185 lbs | 6 reps
15 Handstand Push-ups | 15 reps
6 Cleans, 185 lbs | 6 reps
18 Handstand Push-ups | 14 reps
6 Cleans, 185 lbs
21 Handstand Push-ups
9 Cleans, 185 lbs
24 Handstand Push-ups
9 Cleans, 185 lbs
27 Handstand Push-ups
9 Cleans, 185 lbs
30 Handstand Push-ups
12 Cleans, 185 lbs"
2017-01-26,Row 5 km TT,1184000,false,false,184146,1184000,19 mins 44 secs,,"Intervals
Row, 5 km | 19:44"
2017-01-25,Run 1 mi TT,410000,true,false,51208,410000,6 mins 50 secs,,"Intervals
Run, 1 mi | 6:50"
2017-01-25,Deadlift 3-3-3-3-3-3-3-3-3,3422.35443165,true,false,20574,,"7545 lbs | 135 lbs, 185 lbs, 225 lbs, 275 lbs, 295 lbs, 315 lbs, 335 lbs, 365 lbs, and 385 lbs","","Sets
3 Deadlifts | 135 lbs
3 Deadlifts | 185 lbs
3 Deadlifts | 225 lbs
3 Deadlifts | 275 lbs
3 Deadlifts | 295 lbs
3 Deadlifts | 315 lbs
3 Deadlifts | 335 lbs
3 Deadlifts | 365 lbs
3 Deadlifts | 385 lbs"
2017-01-24,Mary,8.267,true,false,76349,1200000,8 rounds + 4 Handstand Push Ups | 244 reps,,"20:00 AMRAP:
5 Handstand Push Ups
10 Pistols
15 Pull-ups"
2017-01-23,"""Death By"" - Burpees and Power Cleans : 1 rep + 1 rep / 1 min",15.5,true,false,52882,480000,14 + (7 Burpees + 5 Power Cleans),"","""Death By"" : 1 rep + 1 rep / 1 min
Burpee : 7 rounds + 7 reps
Power Clean, 135 lbs : 7 rounds + 5 reps"
2017-01-23,"""Death By"" - Burpees and Shoulder-to-Overheads : 1 rep + 1 rep / 1 min",17.333,true,false,40398,540000,16 + (8 Burpees + 4 Shoulder-to-Overheads),"","""Death By"" : 1 rep + 1 rep / 1 min
Burpee : 8 rounds + 8 reps
Shoulder-to-Overhead, 135 lbs : 8 rounds + 4 reps"
2017-01-23,"""Death By"" - Burpees and Front Squats : 1 rep + 1 rep / 1 min",19.1,true,false,60794,600000,18 + (9 Burpees + 2 Front Squats),"","""Death By"" : 1 rep + 1 rep / 1 min
Burpee : 9 rounds + 9 reps
Front Squat, 135 lbs : 9 rounds + 2 reps"
2017-01-22,"5 RFT: 800 m, Overhead Squats and Sumo Deadlift High-pulls",2674000,true,false,230794,2674000,44 mins 34 secs,"","5 rounds of:
Run, 800 m
25 Overhead Squats, 75 lbs
25 Sumo Deadlift High-pulls, 75 lbs"
2017-01-21,"AMRAP 30 mins: 100 m, Plank Holds, and Bumper Plate Ground To Overheads",13.0,true,false,38962,1800000,13 rounds,partner wod with jimmy and todd. alternate between. 642 total gtoh reps. ,"30:00 AMRAP:
Run, 100 m
Plank Hold, 45 secs
18 Bumper Plate Ground To Overheads, 45 lbs"
2017-01-20,"Chipper: Power Cleans, Ring Push-ups, V-ups, and 2 more",299000,true,false,35388,299000,4 mins 59 secs,"","10 Power Cleans, 135 lbs
20 Ring Push-ups
30 V-ups
40 Russian Kettlebell Swings, 53 lbs
100 Double Unders"
2017-01-20,Squat Clean 1-1-1-1,408.233133,true,false,5708,,"900 lbs | 175 lbs, 225 lbs, 245 lbs, and 255 lbs",missed 265 twice,"Sets
1 Squat Clean | 175 lbs
1 Squat Clean | 225 lbs
1 Squat Clean | 245 lbs
1 Squat Clean | 255 lbs"
2017-01-20,Power Clean 3-3-3-3-1,995.63525215,true,false,13482,,"2195 lbs | 135 lbs, 155 lbs, 175 lbs, 195 lbs, and 215 lbs","","Sets
3 Power Cleans | 135 lbs
3 Power Cleans | 155 lbs
3 Power Cleans | 175 lbs
3 Power Cleans | 195 lbs
1 Power Clean | 215 lbs"
2017-01-20,Deadlift 3-1-1-1,966.1517481,true,false,5574,,"2130 lbs | 315 lbs, 365 lbs, 405 lbs, and 415 lbs","","Sets
3 Deadlifts | 315 lbs
1 Deadlift | 365 lbs
1 Deadlift | 405 lbs
1 Deadlift | 415 lbs"
2017-01-19,Deadlift : 1 Rep Max,188.24083355,true,false,1065,,415 lbs | 415 lbs,"","Sets
1 Deadlift | 415 lbs"
2017-01-18,"AMRAP 12 mins: Odd Object Carries, Sit-ups, and Pull-ups",5.45,true,false,42475,720000,5 rounds + 100 m + 7 Sit-ups,"","12:00 AMRAP:
Odd Object Carry, 85 lbs, 100 m
20 Sit-ups
10 Pull-ups"
2017-01-18,Front Squat Pause 4-4-4-4-4-4-4,1932.3034962,true,false,0,,"4260 lbs | 95 lbs, 115 lbs, 135 lbs, 155 lbs, 175 lbs, 195 lbs, and 195 lbs","","Sets
4 Front Squat Pauses | 95 lbs
4 Front Squat Pauses | 115 lbs
4 Front Squat Pauses | 135 lbs
4 Front Squat Pauses | 155 lbs
4 Front Squat Pauses | 175 lbs
4 Front Squat Pauses | 195 lbs
4 Front Squat Pauses | 195 lbs"
2017-01-16,Split Jerk 2-2-2-2-2-2,979.7595192,true,false,4290,,"2160 lbs | 135 lbs, 155 lbs, 175 lbs, 195 lbs, 205 lbs, and 215 lbs","","Sets
2 Split Jerks | 135 lbs
2 Split Jerks | 155 lbs
2 Split Jerks | 175 lbs
2 Split Jerks | 195 lbs
2 Split Jerks | 205 lbs
2 Split Jerks | 215 lbs"
2017-01-16,"AMRAP 11 mins: Strict Press, Kettlebell Swings, and Front Rack Lunges",6.048,true,false,31190,660000,6 rounds + Strict Press | 151 reps,"","11:00 AMRAP:
7 Strict Press, 85 lbs
11 Kettlebell Swings, 53 lbs
7 Front Rack Lunges, 85 lbs"
2017-01-15,Back Squat 5-5-10-10,2789.5930755,true,false,19256,,"6150 lbs | 205 lbs, 205 lbs, 205 lbs, and 205 lbs","","Sets
5 Back Squats | 205 lbs
5 Back Squats | 205 lbs
10 Back Squats | 205 lbs
10 Back Squats | 205 lbs"
2017-01-14,Cindy,15.067,true,false,147328,1200000,15 rounds + Pull-up | 451 reps,,"20:00 AMRAP:
5 Pull-ups
10 Push-ups
15 Air Squats"
2017-01-11,"3 RFT: Row Calories, Double Unders and Walking Lunges",1389000,true,false,184807,1389000,23 mins 9 secs,,"3 rounds of:
50 Row (calories)s
150 Double Unders
50 Walking Lunges"
2017-01-11,AMRAP 10 mins: 200 m and Rope Climbs,4.3,true,false,63393,600000,4 rounds + 120 m,"","10:00 AMRAP:
Run, 200 m
3 Rope Climbs, 15 ft"
2017-01-11,Back Squat 5-5-5-5-5-5-5-5-5,3844.19533575,true,false,27520,,"8475 lbs | 95 lbs, 115 lbs, 135 lbs, 185 lbs, 205 lbs, 225 lbs, 235 lbs, 245 lbs, and 255 lbs","","Sets
5 Back Squats | 95 lbs
5 Back Squats | 115 lbs
5 Back Squats | 135 lbs
5 Back Squats | 185 lbs
5 Back Squats | 205 lbs
5 Back Squats | 225 lbs
5 Back Squats | 235 lbs
5 Back Squats | 245 lbs
5 Back Squats | 255 lbs"
2017-01-09,Barbell Bent Over Row (Supinated Grip) : 8-8-8-8-8-8,2503.8298824,true,false,0,,"5520 lbs | 115 lbs, 115 lbs, 115 lbs, 115 lbs, 115 lbs, and 115 lbs","","Sets
8 Barbell Bent Over Row (Supinated Grip)s | 115 lbs
8 Barbell Bent Over Row (Supinated Grip)s | 115 lbs
8 Barbell Bent Over Row (Supinated Grip)s | 115 lbs
8 Barbell Bent Over Row (Supinated Grip)s | 115 lbs
8 Barbell Bent Over Row (Supinated Grip)s | 115 lbs
8 Barbell Bent Over Row (Supinated Grip)s | 115 lbs"
2017-01-09,Ring Dips : 6x Max Rep,43,true,false,15550,,43 reps,"","Sets
Ring Dip | 8 reps
Ring Dip | 8 reps
Ring Dip | 8 reps
Ring Dip | 7 reps
Ring Dip | 6 reps
Ring Dip | 6 reps"
2017-01-09,"FT: Double Unders, Pistols, and Hang Power Cleans",385000,true,false,41736,385000,6 mins 25 secs,"","150 Double Unders
40 Pistols
30 Hang Power Cleans, 115 lbs"
2017-01-07,"AMRAP 16 mins: Front Squats, Med Ball V Ups, and Box Jumps",5.467,true,false,66824,900000,5 rounds + 5 Front Squats + 6 Med Ball V Ups | 236 reps,"","15:00 AMRAP:
5 Front Squats, 165 lbs
15 Med Ball V Ups, 20 lbs
25 Box Jumps, 24 in"
2017-01-07,"AMRAP 16 mins: Back Squats, Med Ball V Ups, and Box Jumps",4.0,true,false,53364,900000,4 rounds | 180 reps,"","15:00 AMRAP:
5 Back Squats, 225 lbs
15 Med Ball V Ups, 20 lbs
25 Box Jumps, 24 in"
2017-01-06,Turkish Get Up Alternating Arm 4-4-4-4-2-2-2,472.64324954,true,false,0,,"1042 lbs | 35 lbs, 53 lbs, 53 lbs, 35 lbs, 33 lbs, 53 lbs, and 83 lbs","","Sets
4 Turkish Get Up Alternating Arms | 35 lbs
4 Turkish Get Up Alternating Arms | 53 lbs
4 Turkish Get Up Alternating Arms | 53 lbs
4 Turkish Get Up Alternating Arms | 35 lbs
2 Turkish Get Up Alternating Arms | 33 lbs
2 Turkish Get Up Alternating Arms | 53 lbs
2 Turkish Get Up Alternating Arms | 83 lbs"
2017-01-06,"AMRAP 16 mins: Shoulder-to-Overheads, Burpee Over Bars, and Rests",7.067,true,false,62951,960000,7 rounds + 2 Shoulder-to-Overheads,"","16:00 AMRAP:
10 Shoulder-to-Overheads, 115 lbs
10 Burpee Over Bars
Rest, 1 min"
2017-01-03,"Chipper: Double Unders, Strict Pull-ups, Box Step-Ups, and 6 more",641000,true,false,32564,641000,10 mins 41 secs,"","50 Double Unders
10 Strict Pull-ups
30 Box Step-Ups, 24 in
50 Double Unders
15 Chest-to-bar Pull-ups
30 Box Step-Ups, 24 in
50 Double Unders
20 Pull-ups
30 Box Step-Ups, 24 in"
2017-01-03,"Chipper: Air Squats, Sit-ups, Shuttle Runs, and 2 more",990000,true,false,112069,990000,16 mins 30 secs,"","100 Air Squats
80 Sit-ups
6 Shuttle Runs, 137 m
40 Power Snatches, 85 lbs
20 Burpees"
2016-12-30,"FT: Deadlifts, Wall Balls, 200 m, and 8 more",898000,true,false,129052,898000,14 mins 58 secs,partner with drew. split dead and wall balls,"30 Deadlifts, 225 lbs
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m"
2016-12-30,"FT: Deadlifts, Wall Balls, 200 m, and 8 more",917000,true,false,129052,917000,15 mins 17 secs,partner with brent. split dead and wall balls,"30 Deadlifts, 225 lbs
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m"
2016-12-30,AMRAP 5 mins: Box Jumps and Chest-to-bar Pull-ups,5.786,true,false,38549,300000,5 rounds + 7 Box Jumps + 4 Chest-to-bar Pull-ups | 81 reps,"","5:00 AMRAP:
7 Box Jumps, 30 in
7 Chest-to-bar Pull-ups"
2016-12-30,Front Squat 4-4-4-4-4,1932.3034962,true,false,13128,,"4260 lbs | 205 lbs, 215 lbs, 215 lbs, 215 lbs, and 215 lbs","","Sets
4 Front Squats | 205 lbs
4 Front Squats | 215 lbs
4 Front Squats | 215 lbs
4 Front Squats | 215 lbs
4 Front Squats | 215 lbs"
2016-12-27,Power Clean 3-3-2-2-1-1-1-1,1020.5828325,true,false,14001,,"2250 lbs | 95 lbs, 135 lbs, 155 lbs, 185 lbs, 205 lbs, 215 lbs, 225 lbs, and 235 lbs",missed 245,"Sets
3 Power Cleans | 95 lbs
3 Power Cleans | 135 lbs
2 Power Cleans | 155 lbs
2 Power Cleans | 185 lbs
1 Power Clean | 205 lbs
1 Power Clean | 215 lbs
1 Power Clean | 225 lbs
1 Power Clean | 235 lbs"
2016-12-27,Power Clean : 1 Rep Max,106.59420695,true,false,1338,,235 lbs | 235 lbs,"","Sets
1 Power Clean | 235 lbs"
2016-12-27,The Chief,20.0,true,false,148864,900000,20.0 rounds,,"5x 3:00 AMRAP:
3 Power Cleans, 135 lbs
6 Push-ups
9 Air Squats
Resting 1 min between each AMRAP."
2016-12-26,Diane,516000,true,false,39237,516000,8 mins 36 secs,,"21-15-9 reps of:
Deadlift, 225 lbs
Handstand Push Up"
2016-12-25,Artie,6.8,true,false,119074,1200000,6 rounds + 5 Pull-ups + 10 Push-ups + 15 Air Squats + 5 Pull-ups | 305 reps,"","20:00 AMRAP:
5 Pull-ups
10 Push-ups
15 Air Squats
5 Pull-ups
10 Thrusters, 95 lbs"
2016-12-24,5x RFT: Schwinn Air Dyne (Calories)s and Rests,485000,true,false,0,485000,"8 mins 5 secs | (1 min 32 secs), (1 min 38 secs), (1 min 40 secs), (1 min 40 secs), and (1 min 35 secs)","","5 rounds, each round for time, of:
20 Airdyne Calories
Rest, 1 min
Resting 3 mins between each round."
2016-12-24,"Chipper: Clean & Jerks, Handstand Push-ups, Clean & Jerks, and 75 more",2027000,true,false,140032,2027000,33 mins 47 secs,"","1 Clean & Jerk, 135 lbs
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
5 Wall Balls, 20 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
6 Pull-ups
5 Wall Balls, 20 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
7 Burpees
6 Pull-ups
5 Wall Balls, 20 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
8 Medicine Ball Sit-ups, 20 lbs
7 Burpees
6 Pull-ups
5 Wall Balls, 20 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
9 Box Jumps, 24 in
8 Medicine Ball Sit-ups, 20 lbs
7 Burpees
6 Pull-ups
5 Wall Balls, 20 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
10 Kettlebell Swings, 53 lbs
9 Box Jumps, 24 in
8 Medicine Ball Sit-ups, 20 lbs
7 Burpees
6 Pull-ups
5 Wall Balls, 20 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
11 Push-ups
10 Kettlebell Swings, 53 lbs
9 Box Jumps, 24 in
8 Medicine Ball Sit-ups, 20 lbs
7 Burpees
6 Pull-ups
5 Wall Balls, 20 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs
12 Front Squats, 135 lbs
11 Push-ups
10 Kettlebell Swings, 53 lbs
9 Box Jumps, 24 in
8 Medicine Ball Sit-ups, 20 lbs
7 Burpees
6 Pull-ups
5 Wall Balls, 20 lbs
4 Toes-to-bars
6 Pistols
2 Handstand Push-ups
1 Clean & Jerk, 135 lbs"
2016-12-23,"FT: Burpees, Sit Ups, Burpees and 7 more",1050000,true,false,134974,1050000,17 mins 30 secs,"","50 Burpees
50 Sit-ups
40 Burpees
40 Sit-ups
30 Burpees
30 Sit-ups
20 Burpees
20 Sit-ups
10 Burpees
10 Sit-ups"
2016-12-19,"5 RFT: Kettlebell Snatch (one arm - R)s, Kettlebell Snatch (one arm - L)s, Rope Climbs, and 2 more",1650000,true,false,129979,1650000,27 mins 30 secs,"","5 rounds of:
12 Kettlebell Snatch (one arm - R)s, 53 lbs
12 Kettlebell Snatch (one arm - L)s, 53 lbs
2 Rope Climbs, 15 ft
Run, 250 m
Rest, 3 mins"
2016-12-19,1 Power Clean + 1 Hang Squat Clean + 1 Jerk 1-1-1-1-1-1-1,519.36326365,true,false,0,,"1145 lbs | 95 lbs, 135 lbs, 155 lbs, 175 lbs, 185 lbs, 195 lbs, and 205 lbs",missed jerk with 215 twice,"Sets
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 95 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 135 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 155 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 175 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 185 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 195 lbs
1 1 Power Clean + 1 Hang Squat Clean + 1 Jerk | 205 lbs"
2016-12-19,"FT: Thrusters, V-ups, Thrusters, and 3 more",270000,true,false,28375,270000,4 mins 30 secs,"","9 Thrusters, 95 lbs
9 V-ups
15 Thrusters, 95 lbs
15 V-ups
21 Thrusters, 95 lbs
21 V-ups"
2016-12-15,"5 RFT: Kettlebell Snatch (one arm - L)s, Kettlebell Snatch (one arm - R)s, Rope Climbs and Rows",1796000,false,false,141314,1796000,29 mins 56 secs,"3:14
3:09
3:25
3:55
4:11","5 rounds of:
12 Kettlebell Snatch (one arm - L)s, 53 lbs
12 Kettlebell Snatch (one arm - R)s, 53 lbs
2 Rope Climbs, 15 ft
Row, 250 m
Rest 3 mins"
2016-12-14,Back Squat 5-5-5-5-5-5-5-5-1-1-1,3912.23419125,true,false,27254,,"8625 lbs | 135 lbs, 155 lbs, 185 lbs, 205 lbs, 205 lbs, 215 lbs, 225 lbs, 235 lbs, 255 lbs, 275 lbs, and 295 lbs","","Sets
5 Back Squats | 135 lbs
5 Back Squats | 155 lbs
5 Back Squats | 185 lbs
5 Back Squats | 205 lbs
5 Back Squats | 205 lbs
5 Back Squats | 215 lbs
5 Back Squats | 225 lbs
5 Back Squats | 235 lbs
1 Back Squat | 255 lbs
1 Back Squat | 275 lbs
1 Back Squat | 295 lbs"
2016-12-14,"FT: Wall Balls, Ring Dips, Wall Balls, and 3 more",455000,true,false,36882,455000,7 mins 35 secs,"","40 Wall Balls
20 Ring Dips
30 Wall Balls
10 Ring Dips
20 Wall Balls
5 Ring Dips"
2016-12-10,"Every 1 min for 17 mins: Power Cleans, Burpees, and Air Squats",17.0,true,false,129321,1020000,17.0 rounds,"","Every 1 min for 17 mins:
3 Power Cleans, 155 lbs
3 Burpees
10 Air Squats"
2016-12-09,CrossFit Games Open 12.3,7.417,true,false,73197,1080000,7 rounds + 15 Box Jumps + 3 Push Press | 270 reps,,"18:00 AMRAP:
15 Box Jumps, 24 in
12 Push Press, 115 lbs
9 Toes To Bars"
2016-12-08,Squat Snatch 3-3-3-3-3-2,1022.85079435,true,false,19177,,"2255 lbs | 135 lbs, 95 lbs, 115 lbs, 135 lbs, 155 lbs, and 175 lbs","","Sets
3 Squat Snatches | 135 lbs
3 Squat Snatches | 95 lbs
3 Squat Snatches | 115 lbs
3 Squat Snatches | 135 lbs
3 Squat Snatches | 155 lbs
2 Squat Snatches | 175 lbs"
2016-12-08,"AMRAP 13 mins: Front Squats, Chest-to-bar Pull-ups, and Double Unders",4.0,true,false,60676,780000,4 rounds | 284 reps,"","13:00 AMRAP:
7 Front Squats, 155 lbs
14 Chest-to-bar Pull-ups
50 Double Unders"
2016-12-06,"FT: Wall Balls, Knees To Elbows, Wall Balls, and 12 more",420000,true,false,33726,420000,7 mins,"","2 Wall Balls, 20 lbs
2 Knees To Elbows
4 Wall Balls, 20 lbs
4 Knees To Elbows
6 Wall Balls, 20 lbs
6 Knees To Elbows
8 Wall Balls, 20 lbs
8 Knees To Elbows
10 Wall Balls, 20 lbs
10 Knees To Elbows
12 Wall Balls, 20 lbs
12 Knees To Elbows
14 Wall Balls, 20 lbs
14 Knees To Elbows
16 Wall Balls, 20 lbs"
2016-12-06,Floor Bench Press 5-5-5-5-1,1771.27820485,true,false,0,,"3905 lbs | 185 lbs, 185 lbs, 185 lbs, 185 lbs, and 205 lbs","","Sets
5 Floor Bench Press | 185 lbs
5 Floor Bench Press | 185 lbs
5 Floor Bench Press | 185 lbs
5 Floor Bench Press | 185 lbs
1 Floor Bench Press | 205 lbs"
2016-12-02,"FT: Wall Balls, 200 m, Wall Balls, and 7 more",917000,true,false,109908,917000,15 mins 17 secs,partner with brent split wall balls,"40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m
40 Wall Balls, 20 lbs
Run, 200 m"
2016-12-02,"AMRAP 12 mins: Thrusters, Burpees, Good Mornings, and 3 more",3.417,true,false,103065,720000,3 rounds + 5 Thrusters + 5 Burpees + 5 Burpees | 195 reps,"","12:00 AMRAP:
5 Thrusters, 115 lbs
5 Burpees
10 Good Mornings, 65 lbs
10 Burpees
15 Sit-ups
15 Burpees"
2016-11-30,"FT: Toes-to-bars, Box Jumps, Rope Climbs, and 6 more",515000,true,false,21886,515000,8 mins 35 secs,"","21 Toes-to-bars
21 Box Jumps, 24 in
3 Rope Climbs
15 Toes-to-bars
15 Box Jumps, 24 in
2 Rope Climbs
9 Toes-to-bars
9 Box Jumps, 24 in
1 Rope Climb"
2016-11-23,"FT: Wall Balls, Hang Snatches, Wall Balls, and 3 more",454000,true,false,58601,454000,7 mins 34 secs,"","30 Wall Balls, 20 lbs
30 Hang Snatches, 75 lbs
20 Wall Balls, 20 lbs
20 Hang Snatches, 75 lbs
10 Wall Balls, 20 lbs
10 Hang Snatches, 75 lbs"
2016-11-23,Squat Clean 3-2-1-1-1-1-1-1,800.59053305,true,false,12468,,"1765 lbs | 95 lbs, 135 lbs, 155 lbs, 175 lbs, 205 lbs, 215 lbs, 225 lbs, and 235 lbs","","Sets
3 Squat Cleans | 95 lbs
2 Squat Cleans | 135 lbs
1 Squat Clean | 155 lbs
1 Squat Clean | 175 lbs
1 Squat Clean | 205 lbs
1 Squat Clean | 215 lbs
1 Squat Clean | 225 lbs
1 Squat Clean | 235 lbs"
2016-11-21,10 RFT: Sprints and Split Jerks,645000,true,false,36922,645000,10 mins 45 secs,"","10 rounds of:
Sprint, 100 m
2 Split Jerks, 175 lbs"
2016-11-21,Push Press 5-5-3-1-1-1-1-1-1-1,1088.621688,true,false,4766,,"2400 lbs | 65 lbs, 85 lbs, 115 lbs, 135 lbs, 155 lbs, 175 lbs, 195 lbs, 205 lbs, 215 lbs, and 225 lbs","","Sets
5 Push Press | 65 lbs
5 Push Press | 85 lbs
3 Push Press | 115 lbs
1 Push Press | 135 lbs
1 Push Press | 155 lbs
1 Push Press | 175 lbs
1 Push Press | 195 lbs
1 Push Press | 205 lbs
1 Push Press | 215 lbs
1 Push Press | 225 lbs"
2016-11-20,Push Press : 1 Rep Max,102.05828325,true,false,447,,225 lbs | 225 lbs,,"Sets
1 Push Press | 225 lbs"
2016-11-18,AMRAP 11 mins: Overhead Squats and Kettlebell Swings,5.136,true,false,65514,660000,5 rounds + 3 Overhead Squats | 168 reps,"","11:00 AMRAP:
11 Overhead Squats, 95 lbs
22 Kettlebell Swings, 53 lbs"
2016-11-18,Back Squat 3-3-3,823.27015155,true,false,5722,,"1815 lbs | 135 lbs, 225 lbs, and 245 lbs","","Sets
3 Back Squats | 135 lbs
3 Back Squats | 225 lbs
3 Back Squats | 245 lbs"
2016-11-07,Front Squat 5-5-3-3-3-3-3-3-3-3,2639.9075934,true,false,19732,,"5820 lbs | 95 lbs, 145 lbs, 155 lbs, 165 lbs, 175 lbs, 185 lbs, 195 lbs, 205 lbs, 225 lbs, and 235 lbs",upper back injury on last rep. rib out?,"Sets
5 Front Squats | 95 lbs
5 Front Squats | 145 lbs
3 Front Squats | 155 lbs
3 Front Squats | 165 lbs
3 Front Squats | 175 lbs
3 Front Squats | 185 lbs
3 Front Squats | 195 lbs
3 Front Squats | 205 lbs
3 Front Squats | 225 lbs
3 Front Squats | 235 lbs"
2016-11-02,2 Squat Cleans + 2 Jerk 1-1-1-1-1-1,417.3049804,true,false,0,,"920 lbs | 95 lbs, 125 lbs, 145 lbs, 165 lbs, 185 lbs, and 205 lbs","","Sets
1 2 Squat Cleans + 2 Jerk | 95 lbs
1 2 Squat Cleans + 2 Jerk | 125 lbs
1 2 Squat Cleans + 2 Jerk | 145 lbs
1 2 Squat Cleans + 2 Jerk | 165 lbs
1 2 Squat Cleans + 2 Jerk | 185 lbs
1 2 Squat Cleans + 2 Jerk | 205 lbs"
2016-11-02,AMRAP 8 mins: Double Unders and Pull-ups,4.5,true,false,46572,480000,4 rounds + 50 Double Unders | 310 reps,"","8:00 AMRAP:
50 Double Unders
15 Pull-ups"
2016-10-26,Back Squat 5-5-5-5-5-1,2499.2939587,true,false,17015,,"5510 lbs | 165 lbs, 185 lbs, 205 lbs, 235 lbs, 255 lbs, and 285 lbs","","Sets
5 Back Squats | 165 lbs
5 Back Squats | 185 lbs
5 Back Squats | 205 lbs
5 Back Squats | 235 lbs
5 Back Squats | 255 lbs
1 Back Squat | 285 lbs"
2016-10-24,"AMRAP 17 mins: Push-ups, Weighted Pull-ups, Sit-ups, and 3 more",7.083,true,false,122653,1020000,7 rounds + 5 Push-ups,"","17:00 AMRAP:
10 Push-ups
Weighted Pull-up, 40 ft
15 Sit-ups
Run, 200 m
15 Sit-ups
Walking Lunge, 40 ft"
2016-10-19,"AMRAP 14 mins w/ Buy-in: 800 m, Bumper Plate Ground To Overheads, and Push-ups",10.0,true,false,63498,840000,10 rounds,"","14 mins:
Run, 800 m
then in the remaining time, AMRAP of:
10 Bumper Plate Ground To Overheads, 45 lbs
10 Push-ups"
2016-10-19,3 Position Clean + Jerk 1-1-1-1-1-1,435.4486752,true,false,0,,"960 lbs | 95 lbs, 135 lbs, 155 lbs, 175 lbs, 195 lbs, and 205 lbs","","Sets
1 3 Position Clean + Jerk | 95 lbs
1 3 Position Clean + Jerk | 135 lbs
1 3 Position Clean + Jerk | 155 lbs
1 3 Position Clean + Jerk | 175 lbs
1 3 Position Clean + Jerk | 195 lbs
1 3 Position Clean + Jerk | 205 lbs"
2016-10-17,"AMRAP 22 mins: 300 m, Front Squats, and Handstand Push-ups",4.333,true,false,81885,1320000,4 rounds + 300 m,"","22:00 AMRAP:
Run, 300 m
11 Front Squats, 185 lbs
11 Handstand Push-ups"
2016-10-10,"AMRAP 12 mins: Thrusters, Ring Rows, L Sit Holds, and Push-ups",4.4,true,false,49283,720000,4 rounds + 5 Thrusters + 6 Ring Rows,"","12:00 AMRAP:
5 Thrusters, 115 lbs
10 Ring Rows
L Sit Hold, 15 secs
20 Push-ups"
2016-10-09,CrossFit Games Open 11.1 / 14.1,5.0,true,false,63854,600000,5 rounds | 225 reps,,"10:00 AMRAP:
30 Double Unders
15 Power Snatches, 75 lbs"
2016-10-05,"Alt EMOM 15 mins: Weighted Pull-ups, Hollow Rocks, and Double Unders",24710,true,false,24710,900000,Completed,"","Every 1 min for 15 mins, alternating between:
5 Weighted Pull-ups, 15 lbs
15 Hollow Rocks
30 Double Unders"
2016-10-05,Grace,208000,true,false,36759,208000,3 mins 28 secs,,"30 Clean & Jerks, 135 lbs"
